build_id,commit_sha,file_changed,status,duration_seconds,trigger_type,data_provenance
1262,cf770556,src/models/user-model.js,failed,84,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1263,cf232040,src/auth/legacy-jwt.js,failed,115,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1264,cf317220,src/controllers/admin-controller.js,failed,225,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1265,cf911984,src/controllers/admin-controller.js,passed,89,manual_run,SYNTHETIC_DATA_PROTOTYPE
1266,cf390743,src/controllers/user-controller.js,passed,182,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1267,cf937302,src/controllers/user-controller.js,passed,168,manual_run,SYNTHETIC_DATA_PROTOTYPE
1268,cf115582,src/controllers/user-controller.js,failed,36,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1269,cf439498,src/utils/logger.js,passed,90,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1270,cf877747,src/auth/legacy-jwt.js,failed,43,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1271,cf599380,src/db/connection.js,passed,220,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1272,cf214351,src/models/user-model.js,passed,161,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1273,cf862569,src/models/user-model.js,passed,187,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1274,cf602248,src/auth/validators.js,passed,37,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1275,cf847006,src/db/connection.js,passed,57,manual_run,SYNTHETIC_DATA_PROTOTYPE
1276,cf737846,src/models/user-model.js,failed,50,manual_run,SYNTHETIC_DATA_PROTOTYPE
1277,cf763829,src/controllers/user-controller.js,failed,100,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1278,cf409222,src/utils/logger.js,passed,182,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1279,cf931621,src/models/user-model.js,passed,140,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1280,cf855855,src/middleware/auth-middleware.js,passed,196,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1281,cf455395,src/controllers/admin-controller.js,passed,88,manual_run,SYNTHETIC_DATA_PROTOTYPE
1282,cf427730,src/models/user-model.js,passed,216,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1283,cf260053,src/db/connection.js,passed,95,manual_run,SYNTHETIC_DATA_PROTOTYPE
1284,cf552855,src/models/user-model.js,failed,51,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1285,cf683397,src/middleware/auth-middleware.js,passed,125,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1286,cf445658,src/auth/legacy-jwt.js,passed,173,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1287,cf856086,src/middleware/auth-middleware.js,passed,200,manual_run,SYNTHETIC_DATA_PROTOTYPE
1288,cf468727,src/auth/legacy-jwt.js,passed,183,manual_run,SYNTHETIC_DATA_PROTOTYPE
1289,cf788637,src/middleware/auth-middleware.js,passed,84,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1290,cf986438,src/models/user-model.js,passed,57,manual_run,SYNTHETIC_DATA_PROTOTYPE
1291,cf337144,src/utils/logger.js,passed,101,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1292,cf743378,src/db/connection.js,passed,226,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1293,cf380439,src/auth/legacy-jwt.js,passed,198,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1294,cf456331,src/auth/legacy-jwt.js,failed,209,manual_run,SYNTHETIC_DATA_PROTOTYPE
1295,cf789275,src/utils/logger.js,failed,66,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1296,cf132146,src/db/connection.js,failed,219,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1297,cf540226,src/middleware/auth-middleware.js,passed,85,manual_run,SYNTHETIC_DATA_PROTOTYPE
1298,cf856648,src/models/user-model.js,passed,124,manual_run,SYNTHETIC_DATA_PROTOTYPE
1299,cf189083,src/utils/logger.js,passed,175,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1300,cf152179,src/auth/legacy-jwt.js,failed,223,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1301,cf609253,src/middleware/auth-middleware.js,failed,199,manual_run,SYNTHETIC_DATA_PROTOTYPE
1302,cf219346,src/models/user-model.js,passed,85,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1303,cf811444,src/utils/logger.js,passed,102,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1304,cf331230,src/models/user-model.js,passed,108,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1305,cf314353,src/db/connection.js,passed,44,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1306,cf901280,src/auth/validators.js,passed,226,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1307,cf621546,src/auth/validators.js,passed,60,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1308,cf837852,src/db/connection.js,failed,127,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1309,cf175576,src/controllers/admin-controller.js,passed,201,manual_run,SYNTHETIC_DATA_PROTOTYPE
1310,cf119651,src/db/connection.js,passed,40,manual_run,SYNTHETIC_DATA_PROTOTYPE
1311,cf550137,src/models/user-model.js,passed,110,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1312,cf220768,src/db/connection.js,passed,136,manual_run,SYNTHETIC_DATA_PROTOTYPE
1313,cf940247,src/db/connection.js,failed,113,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1314,cf557925,src/models/user-model.js,passed,122,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1315,cf649414,src/middleware/auth-middleware.js,failed,180,manual_run,SYNTHETIC_DATA_PROTOTYPE
1316,cf456005,src/middleware/auth-middleware.js,failed,109,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1317,cf635280,src/controllers/admin-controller.js,passed,73,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1318,cf468154,src/middleware/auth-middleware.js,passed,79,manual_run,SYNTHETIC_DATA_PROTOTYPE
1319,cf306854,src/controllers/user-controller.js,passed,67,manual_run,SYNTHETIC_DATA_PROTOTYPE
1320,cf179013,src/controllers/user-controller.js,passed,224,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1321,cf586490,src/controllers/user-controller.js,passed,190,manual_run,SYNTHETIC_DATA_PROTOTYPE
1322,cf766158,src/models/user-model.js,passed,174,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1323,cf258290,src/utils/logger.js,passed,190,manual_run,SYNTHETIC_DATA_PROTOTYPE
1324,cf417530,src/models/user-model.js,failed,143,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1325,cf177794,src/auth/validators.js,passed,120,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1326,cf486649,src/auth/validators.js,passed,39,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1327,cf722937,src/auth/validators.js,failed,53,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1328,cf143015,src/db/connection.js,passed,171,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1329,cf297383,src/models/user-model.js,passed,176,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1330,cf164879,src/utils/logger.js,passed,158,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1331,cf188425,src/models/user-model.js,failed,117,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1332,cf560767,src/controllers/user-controller.js,failed,211,manual_run,SYNTHETIC_DATA_PROTOTYPE
1333,cf528625,src/controllers/user-controller.js,passed,102,manual_run,SYNTHETIC_DATA_PROTOTYPE
1334,cf778748,src/utils/logger.js,passed,43,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1335,cf811332,src/utils/logger.js,passed,54,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1336,cf731977,src/db/connection.js,passed,215,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1337,cf248298,src/controllers/user-controller.js,passed,179,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1338,cf794299,src/utils/logger.js,passed,197,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1339,cf424620,src/db/connection.js,failed,211,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1340,cf802667,src/db/connection.js,passed,114,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1341,cf479404,src/middleware/auth-middleware.js,passed,138,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1342,cf458332,src/auth/legacy-jwt.js,passed,76,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1343,cf180913,src/models/user-model.js,failed,65,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1344,cf908320,src/auth/validators.js,passed,55,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1345,cf237414,src/auth/legacy-jwt.js,passed,226,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1346,cf908554,src/db/connection.js,failed,76,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1347,cf481995,src/controllers/user-controller.js,passed,41,manual_run,SYNTHETIC_DATA_PROTOTYPE
1348,cf888939,src/controllers/admin-controller.js,passed,186,manual_run,SYNTHETIC_DATA_PROTOTYPE
1349,cf947903,src/models/user-model.js,passed,91,manual_run,SYNTHETIC_DATA_PROTOTYPE
1350,cf811256,src/models/user-model.js,passed,79,manual_run,SYNTHETIC_DATA_PROTOTYPE
1351,cf627335,src/models/user-model.js,passed,102,manual_run,SYNTHETIC_DATA_PROTOTYPE
1352,cf940181,src/db/connection.js,passed,239,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1353,cf603935,src/controllers/user-controller.js,passed,43,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1354,cf986982,src/utils/logger.js,passed,56,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1355,cf386042,src/middleware/auth-middleware.js,failed,225,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1356,cf196168,src/models/user-model.js,passed,67,manual_run,SYNTHETIC_DATA_PROTOTYPE
1357,cf535050,src/controllers/admin-controller.js,passed,119,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1358,cf504924,src/auth/legacy-jwt.js,passed,125,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1359,cf203896,src/middleware/auth-middleware.js,failed,37,manual_run,SYNTHETIC_DATA_PROTOTYPE
1360,cf400814,src/utils/logger.js,passed,65,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1361,cf591897,src/models/user-model.js,passed,65,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1362,cf368355,src/models/user-model.js,passed,50,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1363,cf738457,src/controllers/admin-controller.js,passed,170,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1364,cf415779,src/db/connection.js,failed,103,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1365,cf932463,src/middleware/auth-middleware.js,failed,137,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1366,cf662093,src/models/user-model.js,failed,157,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1367,cf853448,src/auth/legacy-jwt.js,passed,177,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1368,cf469954,src/controllers/user-controller.js,passed,30,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1369,cf800674,src/controllers/admin-controller.js,passed,77,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1370,cf651613,src/middleware/auth-middleware.js,passed,122,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1371,cf766549,src/auth/legacy-jwt.js,passed,150,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1372,cf117031,src/db/connection.js,passed,94,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1373,cf868544,src/utils/logger.js,passed,118,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1374,cf239890,src/middleware/auth-middleware.js,passed,218,manual_run,SYNTHETIC_DATA_PROTOTYPE
1375,cf283594,src/auth/legacy-jwt.js,passed,116,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1376,cf291132,src/models/user-model.js,passed,152,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1377,cf138780,src/controllers/user-controller.js,failed,228,manual_run,SYNTHETIC_DATA_PROTOTYPE
1378,cf143941,src/auth/validators.js,passed,232,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1379,cf955015,src/utils/logger.js,passed,161,manual_run,SYNTHETIC_DATA_PROTOTYPE
1380,cf300386,src/models/user-model.js,passed,222,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1381,cf787584,src/auth/validators.js,passed,229,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1382,cf558176,src/utils/logger.js,passed,234,manual_run,SYNTHETIC_DATA_PROTOTYPE
1383,cf295892,src/db/connection.js,passed,128,manual_run,SYNTHETIC_DATA_PROTOTYPE
1384,cf379676,src/models/user-model.js,passed,124,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1385,cf731718,src/middleware/auth-middleware.js,passed,50,manual_run,SYNTHETIC_DATA_PROTOTYPE
1386,cf183958,src/controllers/user-controller.js,passed,112,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1387,cf731894,src/utils/logger.js,passed,108,manual_run,SYNTHETIC_DATA_PROTOTYPE
1388,cf568849,src/db/connection.js,failed,143,manual_run,SYNTHETIC_DATA_PROTOTYPE
1389,cf556068,src/auth/legacy-jwt.js,passed,120,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1390,cf178686,src/auth/validators.js,passed,232,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1391,cf812413,src/db/connection.js,passed,235,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1392,cf811027,src/controllers/user-controller.js,passed,66,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1393,cf916332,src/models/user-model.js,failed,47,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1394,cf734487,src/utils/logger.js,passed,175,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1395,cf565504,src/controllers/user-controller.js,passed,124,manual_run,SYNTHETIC_DATA_PROTOTYPE
1396,cf517368,src/middleware/auth-middleware.js,passed,165,manual_run,SYNTHETIC_DATA_PROTOTYPE
1397,cf127172,src/utils/logger.js,passed,93,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1398,cf223481,src/controllers/user-controller.js,passed,129,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1399,cf324993,src/auth/validators.js,passed,210,manual_run,SYNTHETIC_DATA_PROTOTYPE
1400,cf228594,src/auth/validators.js,passed,155,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1401,cf848022,src/controllers/user-controller.js,passed,145,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1402,cf986593,src/models/user-model.js,passed,237,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1403,cf676713,src/utils/logger.js,passed,211,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1404,cf844031,src/auth/validators.js,passed,70,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1405,cf227257,src/controllers/user-controller.js,passed,160,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1406,cf127560,src/controllers/admin-controller.js,passed,90,manual_run,SYNTHETIC_DATA_PROTOTYPE
1407,cf942700,src/utils/logger.js,passed,124,manual_run,SYNTHETIC_DATA_PROTOTYPE
1408,cf424314,src/controllers/user-controller.js,passed,52,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1409,cf651231,src/db/connection.js,passed,214,manual_run,SYNTHETIC_DATA_PROTOTYPE
1410,cf177333,src/db/connection.js,passed,240,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1411,cf571832,src/controllers/user-controller.js,passed,194,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1412,cf969325,src/models/user-model.js,passed,118,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1413,cf627290,src/controllers/user-controller.js,passed,63,manual_run,SYNTHETIC_DATA_PROTOTYPE
1414,cf418897,src/auth/legacy-jwt.js,passed,162,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1415,cf462831,src/controllers/user-controller.js,passed,211,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1416,cf765905,src/auth/validators.js,passed,94,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1417,cf659392,src/auth/validators.js,passed,107,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1418,cf708851,src/middleware/auth-middleware.js,passed,73,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1419,cf734534,src/controllers/user-controller.js,passed,189,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1420,cf965322,src/utils/logger.js,passed,174,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1421,cf377511,src/auth/legacy-jwt.js,failed,194,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1422,cf770030,src/controllers/admin-controller.js,passed,136,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1423,cf403742,src/auth/legacy-jwt.js,passed,190,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1424,cf525818,src/auth/validators.js,passed,236,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1425,cf265759,src/auth/validators.js,passed,206,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1426,cf456717,src/models/user-model.js,passed,148,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1427,cf869864,src/controllers/user-controller.js,passed,213,manual_run,SYNTHETIC_DATA_PROTOTYPE
1428,cf639995,src/utils/logger.js,passed,63,manual_run,SYNTHETIC_DATA_PROTOTYPE
1429,cf380464,src/middleware/auth-middleware.js,failed,149,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1430,cf404309,src/models/user-model.js,passed,54,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1431,cf267457,src/db/connection.js,passed,137,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1432,cf299055,src/utils/logger.js,passed,214,manual_run,SYNTHETIC_DATA_PROTOTYPE
1433,cf622987,src/controllers/user-controller.js,passed,161,manual_run,SYNTHETIC_DATA_PROTOTYPE
1434,cf629996,src/auth/validators.js,passed,53,manual_run,SYNTHETIC_DATA_PROTOTYPE
1435,cf470037,src/models/user-model.js,passed,85,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1436,cf983791,src/auth/legacy-jwt.js,failed,156,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1437,cf551860,src/models/user-model.js,passed,32,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1438,cf900961,src/controllers/user-controller.js,passed,216,manual_run,SYNTHETIC_DATA_PROTOTYPE
1439,cf697983,src/db/connection.js,passed,132,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1440,cf505116,src/controllers/admin-controller.js,passed,103,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1441,cf813449,src/models/user-model.js,passed,101,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1442,cf491326,src/middleware/auth-middleware.js,failed,54,manual_run,SYNTHETIC_DATA_PROTOTYPE
1443,cf308727,src/utils/logger.js,passed,123,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1444,cf243693,src/db/connection.js,passed,41,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1445,cf256175,src/utils/logger.js,passed,162,manual_run,SYNTHETIC_DATA_PROTOTYPE
1446,cf270395,src/controllers/user-controller.js,passed,186,manual_run,SYNTHETIC_DATA_PROTOTYPE
1447,cf722565,src/db/connection.js,passed,219,manual_run,SYNTHETIC_DATA_PROTOTYPE
1448,cf613641,src/utils/logger.js,passed,160,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1449,cf447329,src/auth/validators.js,passed,34,manual_run,SYNTHETIC_DATA_PROTOTYPE
1450,cf935457,src/middleware/auth-middleware.js,passed,179,manual_run,SYNTHETIC_DATA_PROTOTYPE
1451,cf920934,src/auth/legacy-jwt.js,passed,97,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1452,cf278794,src/controllers/admin-controller.js,passed,179,manual_run,SYNTHETIC_DATA_PROTOTYPE
1453,cf133104,src/db/connection.js,failed,204,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1454,cf539122,src/middleware/auth-middleware.js,failed,142,manual_run,SYNTHETIC_DATA_PROTOTYPE
1455,cf626195,src/controllers/user-controller.js,passed,82,manual_run,SYNTHETIC_DATA_PROTOTYPE
1456,cf165306,src/models/user-model.js,passed,218,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1457,cf794395,src/controllers/user-controller.js,passed,173,manual_run,SYNTHETIC_DATA_PROTOTYPE
1458,cf581992,src/models/user-model.js,passed,110,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1459,cf813813,src/utils/logger.js,passed,203,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1460,cf392559,src/auth/validators.js,passed,79,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1461,cf839142,src/auth/validators.js,passed,106,manual_run,SYNTHETIC_DATA_PROTOTYPE
1462,cf603110,src/controllers/admin-controller.js,passed,155,manual_run,SYNTHETIC_DATA_PROTOTYPE
1463,cf386741,src/utils/logger.js,passed,233,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1464,cf498138,src/auth/validators.js,passed,203,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1465,cf404561,src/db/connection.js,passed,227,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1466,cf463188,src/auth/legacy-jwt.js,failed,212,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1467,cf324381,src/models/user-model.js,passed,221,manual_run,SYNTHETIC_DATA_PROTOTYPE
1468,cf829988,src/controllers/admin-controller.js,passed,99,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1469,cf715336,src/auth/validators.js,passed,187,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1470,cf336633,src/controllers/admin-controller.js,passed,201,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1471,cf852204,src/controllers/admin-controller.js,failed,135,manual_run,SYNTHETIC_DATA_PROTOTYPE
1472,cf105433,src/models/user-model.js,failed,227,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1473,cf782139,src/controllers/user-controller.js,passed,151,manual_run,SYNTHETIC_DATA_PROTOTYPE
1474,cf399279,src/controllers/admin-controller.js,passed,103,manual_run,SYNTHETIC_DATA_PROTOTYPE
1475,cf702022,src/auth/legacy-jwt.js,passed,52,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1476,cf283568,src/controllers/admin-controller.js,passed,215,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1477,cf976822,src/db/connection.js,passed,75,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1478,cf403528,src/db/connection.js,passed,77,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1479,cf212512,src/auth/legacy-jwt.js,failed,175,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1480,cf649787,src/utils/logger.js,passed,194,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1481,cf590755,src/models/user-model.js,passed,64,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1482,cf270387,src/auth/validators.js,passed,58,manual_run,SYNTHETIC_DATA_PROTOTYPE
1483,cf114768,src/models/user-model.js,passed,213,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1484,cf894068,src/utils/logger.js,passed,175,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1485,cf967161,src/controllers/admin-controller.js,passed,193,manual_run,SYNTHETIC_DATA_PROTOTYPE
1486,cf801765,src/db/connection.js,passed,52,manual_run,SYNTHETIC_DATA_PROTOTYPE
1487,cf439320,src/middleware/auth-middleware.js,failed,65,manual_run,SYNTHETIC_DATA_PROTOTYPE
1488,cf568436,src/controllers/admin-controller.js,failed,128,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1489,cf857997,src/auth/validators.js,passed,107,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1490,cf347781,src/auth/legacy-jwt.js,failed,122,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1491,cf267475,src/auth/legacy-jwt.js,passed,149,manual_run,SYNTHETIC_DATA_PROTOTYPE
1492,cf823821,src/db/connection.js,passed,210,manual_run,SYNTHETIC_DATA_PROTOTYPE
1493,cf744481,src/middleware/auth-middleware.js,passed,105,manual_run,SYNTHETIC_DATA_PROTOTYPE
1494,cf260626,src/controllers/admin-controller.js,passed,64,manual_run,SYNTHETIC_DATA_PROTOTYPE
1495,cf536045,src/models/user-model.js,passed,185,manual_run,SYNTHETIC_DATA_PROTOTYPE
1496,cf965708,src/models/user-model.js,passed,235,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1497,cf925618,src/controllers/admin-controller.js,passed,204,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1498,cf479358,src/middleware/auth-middleware.js,passed,165,nightly_cron,SYNTHETIC_DATA_PROTOTYPE
1499,cf969032,src/middleware/auth-middleware.js,passed,58,pr_merge,SYNTHETIC_DATA_PROTOTYPE
1500,cf444056,src/controllers/admin-controller.js,passed,68,pr_merge,SYNTHETIC_DATA_PROTOTYPE
